speech,label,label_id,record_position
さらに、地元自治体外に住宅を確保した被災者も自主避難者です,事実文,0,8
多くの方々は、住民票をそのままにして、実は、自分たちの自治体以外のところで生活を実現しているのです、確保しているのです,事実文,0,8
つまり、現在でも多くの被災者が、原発災害から逃れるために避難しています,事実文,0,8
"
三つ目に、原発事故の収束は見通しすら立っていません",事実文,0,8
"
第一原発一号機は、原子炉下部の基礎に当たるペデスタルがデブリによってコンクリートは溶け落ち、鉄筋がむき出しになっています",事実文,0,8
原子炉の設計技術者は、震度六強でも倒壊のおそれと警告を発しています,事実文,0,8
これは昨年の十一月九日、朝日新聞の福島県版に掲載されています,事実文,0,8
"
また、山中伸介原子力規制委員長は、今年の四月、東電と規制庁は世間の受け止め方を無視している、起こり得るリスクと対応策を考えておくべきであると指摘しています",事実文,0,8
"
さらに、原子炉格納容器の上蓋、シールドプラグには大量の放射性物質が堆積しております",事実文,0,8
再び三・一一程度の地震が発生すれば、当時の拡散量よりも多い放射性物質が飛散する可能性が大きいと言われています,事実文,0,8
"
四つ目に、今年五月、飯舘村長泥地区を最後に、県内六地区に指定された特定復興再生拠点の避難指示が解除されました",事実文,0,8
六月一日の県内のテレビ報道によると、この地域の中では、たくさんの住宅などの建物が、およそ三千戸、三千棟といいましょうか、除却されています,事実文,0,8
しかし、中には、山合いの地域社会のシンボル的な旅館の経営を続けてきた建物もあり、地域再生、ふるさと再生のために保存したいと悩み続けている被災者もいます,事実文,0,8
来年三月までに申し入れれば公費で解体できる、しかし修復したいという気持ちを持ち続けています,事実文,0,8
修復は自己負担だからです,説明文,2,8
地域社会を再生させたい、地元の自然、風景、伝統、文化、地域社会のきずなを取り戻したいという要望は強いのですが、そのような復興の道筋と支援の仕組みは示されていないのです,事実文,0,8
"
私はかねがね、原発災害は三つの課題を抱えていると考えてきました",意見文,3,8
一つは、原発事故の収束と廃炉,その他,4,8
二つは、ふるさとの地域社会、地域経済の再生,その他,4,8
三つは、被災者の生活、なりわいの再建です,その他,4,8
この三番目の課題がずっと後送りにされています,事実文,0,8
岩手県や宮城県などの地震、津波被災地では既に災害ケースマネジメントが具体的な展開を見せていますが、福島県では現在なおそのような動きは見えません,事実文,0,8
"
五つ目です",その他,4,8
政府、東電は、処理水の海洋投棄の課題について地元との合意が前提と言ってきましたが、強行突破の勢いで今日を迎えています,事実文,0,8
過酷な原発災害を教訓にした、原発の廃炉に向けた真摯な取組どころか、ＧＸ脱炭素電源法案の制定も、被災地の住民の声を逆なでしています,意見文,3,8
原発災害被災地は、なお地場産業やなりわいなどの再生の見通しがついているとは言えない状況です,意見文,3,8
復興へのシナリオ、手がかりを被災者とともに築き上げていこうというときに、復興予算を取り崩し、防衛力増強に転用することは、決して許されることではありません,意見文,3,8
"
六番目です",その他,4,8
今年の憲法記念日に、憲法学者、樋口陽一氏の「いま日本の立憲主義は」と題するインタビュー記事が新聞に掲載されていました,事実文,0,8
